Timestamp,"Generation, Active Gross Power (MW)","Generation, Reactive Gross Power (MVAR)","OEC, Exhaust Pressure Turbine CW (Bara)","OEC, Exhaust Pressure Turbine CCW (Bara)",Ambient Temp (C),"Spesific Steam - Brine, Consumption (kg/MW)","Steam, Main Steam Press (barg)","Steam, Main Steam Temp (C)","Brine, Brine Header Press (barg)","Brine, Brine Header Temp (C)","IJN-6-1, WHP (barg)","IJN-6-1, Valve Open (%)","IJN-6-1, 2 Phase Line Press (barg)","IJN-6-1, 2 Phase Line Temp (C)","IJN-6-2, WHP (barg)","IJN-6-2, Valve Open (%)","IJN-6-2, 2 Phase Line Press (barg)","IJN-6-2, 2 Phase Line Temp (C)","IJN-6-3, WHP (barg)","IJN-6-3, Valve Open (%)","IJN-6-3, 2 Phase Line Press (barg)","IJN-6-3, 2 Phase Line Temp (C)","IJN-6-4, WHP (barg)","IJN-6-4, Valve Open (%)","IJN-6-4, 2 Phase Line Press (barg)","IJN-6-4, 2 Phase Line Temp (C)","Pad 6, Separator Temp (C)","Pad 6, Separator Pressure (barg)","Pad 6, Steam Flow (kg/s)","IJN-8-1, WHP (barg)","IJN-8-1, Valve Open (%)","IJN-8-1, 2 Phase Line Press (barg)","IJN-8-1, 2 Phase Line Temp (C)","IJN-8-2, WHP (barg)","IJN-8-2, Valve Open (%)","IJN-8-2, 2 Phase Line Press (barg)","IJN-8-2, 2 Phase Line Temp (C)","Pad 8, Separator Temp (C)","Pad 8, Separator Pressure (barg)","Pad 8, Separator Temp (kg/s)","Pad 6 & Pad 8, Main Steam Flowrate (kg/s)","Pad 6 & Pad 8, Brine Flowrate (kg/s)","Pad 6 & Pad 8, Total Flowrate (kg/s)","IJN-5-1, Injection Press (Bara)","IJN-5-1, Injection Flow (kg/s)","IJN-5-1, Injection Temp (C)","IJN-5-1, Valve Open (%)","IJN-5-1, WHP (barg)","DUPE, IGNORE (1)","DUPE, IGNORE(2)","Header Reinjection Pump, Temperature (C)","Header Reinjection Pump, Pressure (Bara)","Brine Bypass Pre-heater, Opening CV-A (%)","Brine Bypass Pre-heater, Opening CV-B (%)","Preheater, Outlet Temp (C)","Separator IJN-6, Opening Brine Dump Valve A (%)","Separator IJN-6, Opening Brine Dump Valve B (%)","Separator IJN-8, Opening Brine Dump Valve A (%)","Separator IJN-8, Opening Brine Dump Valve B (%)","Rock Muffler, Opening Steam Dump Valve A (%)","Rock Muffler, Opening Steam Dump Valve B (%)",Source DGR,Delta Pressure_Barg
20-05-2025 2100H,34.162,5.327,0.882,0.922,18.384,2.371,12.165,191.095,17.557,191.845,25.188,39.077,14.124,198.557,24.334,35.824,13.634,195.471,21.632,33.058,13.942,195.225,22.343,36.066,13.743,195.808,193.426,12.783,55.162,78.146,9.965,2.154,69.31,23.625,29.04,12.903,189.469,192.724,12.541,3.055,64.414,16.583,80.997,15.924,134.236,123.392,99.96,15.897,17.557,191.845,120.364,14.557,28.241,0.449,82.175,8.417,0.131,14.447,0.085,0.754,0.336,Daily Generation Report_2025.05.20.xlsx,
20-05-2025 2200H,34.238,6.073,0.877,0.919,18.48,2.363,12.17,191.114,17.566,191.835,25.181,39.078,14.13,198.581,24.372,35.823,13.643,195.521,21.724,32.978,13.956,195.252,22.353,36.065,13.751,195.834,193.456,12.791,55.146,78.146,9.968,2.149,69.268,23.631,28.944,12.907,189.481,192.745,12.546,3.155,64.543,16.368,80.91,15.933,134.236,123.29,99.959,15.906,17.566,191.835,120.342,14.566,28.251,0.451,81.951,8.241,0.133,14.479,0.085,0.755,0.335,Daily Generation Report_2025.05.20.xlsx,
20-05-2025 2300H,34.2,5.826,0.88,0.923,18.597,2.322,12.163,191.089,17.561,191.83,25.18,39.077,14.119,198.546,24.333,35.823,13.63,195.476,21.724,32.484,13.942,195.143,22.358,36.066,13.738,195.81,193.433,12.784,55.356,78.146,9.97,2.146,69.235,23.663,27.923,12.894,189.443,192.71,12.537,2.955,63.221,16.179,79.4,15.93,134.201,123.17,99.959,15.903,17.561,191.83,120.298,14.561,28.25,0.454,81.877,7.847,0.132,14.156,0.085,0.755,0.335,Daily Generation Report_2025.05.20.xlsx,
21-05-2025 0000H,33.996,5.872,0.87,0.91,18.395,2.394,12.093,190.816,17.495,191.808,25.168,39.082,14.047,198.306,24.622,35.827,13.56,195.245,21.641,31.219,13.854,194.767,22.371,36.065,13.662,195.56,193.15,12.71,55.173,78.147,9.971,2.146,69.215,23.763,25.466,12.808,189.127,192.423,12.461,2.77,64.524,16.85,81.373,15.874,134.015,123.497,99.96,15.846,17.495,191.808,120.365,14.495,28.143,0.453,81.758,8.782,0.134,14.016,0.085,0.758,0.336,Daily Generation Report_2025.05.20.xlsx,
21-05-2025 0100H,33.796,5.69,0.872,0.915,18.619,2.421,12.068,190.746,17.462,191.494,25.186,39.081,14.013,198.203,24.334,35.827,13.518,195.099,21.575,31.818,13.826,194.689,22.368,36.073,13.626,195.444,193.068,12.679,55.097,78.146,9.972,2.145,69.203,23.918,25.027,12.781,189.097,192.34,12.432,2.736,64.469,17.359,81.828,15.846,133.947,123.147,99.958,15.819,17.462,191.494,120.244,14.462,28.085,0.454,81.772,8.38,0.13,11.822,0.085,0.75,0.335,Daily Generation Report_2025.05.21.xlsx,
21-05-2025 0200H,33.753,5.057,0.88,0.925,18.873,2.39,12.15,191.024,17.538,191.531,25.183,39.08,14.092,198.443,24.332,35.826,13.6,195.325,21.73,32.785,13.909,194.995,22.347,36.579,13.714,195.73,193.322,12.758,55.106,78.144,9.971,2.143,69.195,24.075,23.977,12.854,189.289,192.602,12.511,2.658,63.382,17.291,80.673,15.903,134.362,123.173,99.958,15.875,17.538,191.531,120.547,14.538,28.299,0.453,81.884,8.746,0.128,11.489,0.085,0.753,0.334,Daily Generation Report_2025.05.21.xlsx,
21-05-2025 0300H,33.869,4.697,0.887,0.934,19.141,2.328,12.234,191.327,17.623,191.826,25.152,39.078,14.185,198.736,24.276,35.826,13.697,195.656,21.977,32.972,14.007,195.356,22.327,37.521,13.825,196.136,193.63,12.847,55.007,78.142,9.97,2.143,69.195,24.217,23.81,12.929,189.532,192.893,12.593,2.728,61.891,16.969,78.859,15.977,134.593,123.463,99.96,15.95,17.623,191.826,120.709,14.623,28.458,0.452,81.651,9.747,0.128,11.815,0.085,0.759,0.333,Daily Generation Report_2025.05.21.xlsx,
21-05-2025 0400H,34.079,5.668,0.899,0.943,19.321,2.305,12.244,191.374,17.653,192.066,25.138,39.076,14.211,198.817,24.306,35.825,13.724,195.756,22.045,32.973,14.037,195.45,22.271,38.016,13.854,196.24,193.72,12.87,55.539,78.141,9.971,2.142,69.19,24.322,24.846,12.946,189.603,192.947,12.607,2.822,62.58,15.965,78.545,16.005,134.648,123.628,99.96,15.978,17.653,192.066,120.76,14.653,28.512,0.456,81.528,8.965,0.128,12.738,0.085,0.762,0.334,Daily Generation Report_2025.05.21.xlsx,
21-05-2025 0500H,34.211,6.233,0.893,0.94,19.185,2.327,12.166,191.098,17.59,191.946,25.159,39.075,14.147,198.609,24.309,35.825,13.656,195.545,21.963,32.974,13.965,195.219,22.087,38.07,13.781,195.987,193.477,12.8,55.982,78.139,9.97,2.14,69.201,24.378,24.997,12.877,189.385,192.683,12.533,2.762,63.851,15.762,79.612,15.959,134.285,123.586,99.959,15.932,17.59,191.946,120.579,14.59,28.303,0.459,81.675,7.981,0.127,13.128,0.085,0.757,0.335,Daily Generation Report_2025.05.21.xlsx,
21-05-2025 0600H,34.212,5.298,0.877,0.928,18.994,2.322,12.09,190.835,17.51,191.679,25.172,39.073,14.075,198.395,24.219,35.824,13.581,195.362,21.949,32.977,13.887,195.03,21.949,38.07,13.707,195.777,193.215,12.72,55.955,78.138,9.97,2.139,69.25,24.414,24.99,12.808,189.194,192.431,12.457,2.745,63.242,16.21,79.452,15.896,133.973,123.337,99.959,15.869,17.51,191.679,120.268,14.51,28.124,0.462,81.632,8.773,0.126,13.024,0.086,0.749,0.337,Daily Generation Report_2025.05.21.xlsx,
21-05-2025 0700H,34.129,5.174,0.885,0.937,19.169,2.327,12.112,190.905,17.529,191.634,25.179,39.072,14.098,198.454,24.275,35.82,13.603,195.409,22.029,32.983,13.929,195.12,21.938,38.071,13.73,195.841,193.278,12.742,55.92,78.137,9.974,2.137,69.334,24.449,24.979,12.834,189.248,192.496,12.479,2.846,63.351,16.05,79.401,15.902,134.208,123.138,99.96,15.875,17.529,191.634,120.426,14.529,28.277,0.46,81.768,9.02,0.121,12.863,0.087,0.739,0.34,Daily Generation Report_2025.05.21.xlsx,
21-05-2025 0800H,33.986,5.967,0.905,0.954,19.428,2.33,12.141,191.006,17.553,191.73,25.149,39.067,14.133,198.523,24.318,35.811,13.634,195.463,22.082,32.996,13.985,195.209,21.928,38.073,13.757,195.922,193.374,12.773,55.5,78.136,9.976,2.146,69.461,24.485,24.95,12.867,189.349,192.588,12.507,2.862,63.341,15.856,79.196,15.927,134.231,123.315,99.962,15.9,17.553,191.73,120.751,14.553,28.291,0.437,82.216,9.119,0.114,12.695,0.088,0.712,0.343,Daily Generation Report_2025.05.21.xlsx,
21-05-2025 0900H,33.961,6.511,0.906,0.952,19.076,2.321,12.132,190.988,17.537,191.766,25.106,39.058,14.13,198.471,24.251,35.804,13.621,195.472,22.069,33.003,13.992,195.186,21.907,38.073,13.741,195.899,193.351,12.762,55.239,78.136,9.973,2.161,69.594,24.51,24.933,12.86,189.384,192.571,12.496,2.796,62.813,16.026,78.839,15.951,134.08,123.594,99.961,15.925,17.537,191.766,120.872,14.537,28.205,0.406,82.516,9.256,0.111,12.459,0.09,0.681,0.341,Daily Generation Report_2025.05.21.xlsx,
21-05-2025 1000H,33.995,6.584,0.906,0.952,18.803,2.317,12.135,190.981,17.544,191.703,25.128,39.058,14.135,198.47,24.372,35.803,13.624,195.464,22.055,33.002,13.994,195.186,21.895,38.073,13.741,195.887,193.349,12.767,55.411,78.135,9.973,2.162,69.678,24.529,24.932,12.864,189.365,192.568,12.5,2.82,63.056,15.693,78.749,16.005,134.344,123.707,99.961,15.979,17.544,191.703,120.954,14.544,28.373,0.396,82.614,8.366,0.11,12.553,0.09,0.665,0.34,Daily Generation Report_2025.05.21.xlsx,
21-05-2025 1100H,34.059,5.452,0.901,0.948,18.888,2.309,12.112,190.892,17.526,191.625,25.208,39.056,14.125,198.421,24.377,35.805,13.607,195.375,22.098,33.004,13.981,195.128,21.889,38.076,13.722,195.817,193.271,12.746,55.597,78.134,9.976,2.167,69.727,24.544,24.925,12.845,189.3,192.485,12.478,2.81,63.236,15.39,78.626,16.017,134.496,123.813,99.963,15.992,17.526,191.625,120.935,14.526,28.368,0.391,82.685,8.148,0.11,12.698,0.09,0.654,0.339,Daily Generation Report_2025.05.21.xlsx,
21-05-2025 1200H,34.053,4.325,0.891,0.938,18.774,2.32,12.055,190.699,17.468,191.563,25.244,39.051,14.078,198.259,24.226,35.805,13.556,195.242,22.14,33.008,13.945,194.991,21.875,38.075,13.671,195.67,193.084,12.689,55.506,78.132,9.974,2.17,69.75,24.55,24.934,12.793,189.174,192.299,12.422,2.821,63.338,15.681,79.019,15.969,134.381,123.662,99.966,15.946,17.468,191.563,120.702,14.468,28.212,0.388,82.574,9.042,0.11,12.706,0.09,0.653,0.338,Daily Generation Report_2025.05.21.xlsx,
21-05-2025 1300H,34.025,5.3,0.891,0.933,18.753,2.334,12.044,190.65,17.457,191.545,25.172,39.056,14.059,198.204,24.298,35.805,13.544,195.202,22.125,33.006,13.933,194.964,21.861,38.071,13.659,195.633,193.034,12.676,55.561,78.13,9.972,2.168,69.751,24.553,24.93,12.78,189.122,192.254,12.412,2.836,63.537,15.864,79.401,15.954,134.422,123.503,99.967,15.931,17.457,191.545,120.627,14.456,28.265,0.384,82.445,9.128,0.11,12.662,0.09,0.662,0.337,Daily Generation Report_2025.05.21.xlsx,
21-05-2025 1400H,34.091,6.198,0.891,0.933,18.816,2.331,12.071,190.753,17.484,191.515,25.077,39.065,14.072,198.265,24.301,35.805,13.562,195.296,22.097,33.001,13.949,195.012,21.854,38.07,13.677,195.697,193.133,12.703,55.707,78.13,9.972,2.168,69.74,24.558,24.935,12.805,189.2,192.356,12.439,2.795,63.548,15.927,79.475,15.975,134.544,123.474,99.966,15.952,17.484,191.515,120.652,14.484,28.344,0.382,82.41,8.364,0.111,12.525,0.089,0.675,0.335,Daily Generation Report_2025.05.21.xlsx,
21-05-2025 1500H,34.197,5.195,0.882,0.926,18.55,2.33,12.068,190.734,17.484,191.457,25.121,39.07,14.071,198.276,24.357,35.805,13.563,195.298,22.098,32.996,13.945,194.991,21.847,38.071,13.679,195.694,193.123,12.703,55.675,78.13,9.973,2.164,69.71,24.558,24.956,12.8,189.182,192.341,12.437,3.084,63.769,15.916,79.685,15.975,134.521,123.509,99.966,15.95,17.484,191.457,120.477,14.484,28.339,0.385,82.175,8.743,0.112,12.667,0.089,0.691,0.334,Daily Generation Report_2025.05.21.xlsx,
21-05-2025 1600H,34.269,3.808,0.878,0.915,18.13,2.314,12.054,190.688,17.476,191.404,25.203,39.066,14.058,198.271,24.416,35.806,13.553,195.232,22.125,32.994,13.923,194.964,21.841,38.071,13.672,195.667,193.089,12.691,55.806,78.127,9.971,2.153,69.634,24.548,24.968,12.779,189.113,192.299,12.424,3.21,63.55,15.733,79.283,15.962,134.585,123.394,99.965,15.937,17.476,191.404,120.367,14.476,28.399,0.389,81.899,9.116,0.119,12.752,0.087,0.719,0.334,Daily Generation Report_2025.05.21.xlsx,
21-05-2025 1700H,34.228,5.335,0.874,0.906,17.882,2.295,12.159,191.053,17.562,191.413,25.172,39.066,14.123,198.519,24.318,35.809,13.63,195.493,22.134,32.994,13.984,195.194,21.834,38.069,13.752,195.891,193.405,12.783,55.432,78.121,9.972,2.138,69.508,24.542,24.981,12.869,189.355,192.643,12.525,3.276,62.256,16.312,78.568,16.02,134.999,123.237,99.962,15.993,17.562,191.413,120.575,14.562,28.741,0.404,81.738,8.759,0.129,11.858,0.086,0.748,0.337,Daily Generation Report_2025.05.21.xlsx,
21-05-2025 1800H,34.052,6.64,0.868,0.897,17.755,2.285,12.467,192.127,17.834,192.188,25.09,39.068,14.356,199.263,24.442,35.813,13.88,196.315,22.101,32.996,14.218,195.919,21.819,38.068,13.999,196.641,194.351,13.062,54.839,78.116,9.974,2.128,69.394,24.553,24.982,13.153,190.224,193.658,12.822,3.043,60.766,17.04,77.806,15.918,134.261,123.693,99.96,15.891,17.834,192.188,120.425,14.834,28.471,0.412,81.519,9.138,0.137,11.141,0.085,0.759,0.338,Daily Generation Report_2025.05.21.xlsx,
21-05-2025 1900H,33.974,5.263,0.871,0.895,17.601,2.274,12.676,192.879,18.019,193.152,25.078,39.069,14.52,199.799,24.459,35.817,14.05,196.903,22.047,32.996,14.372,196.451,21.822,38.07,14.169,197.199,195.024,13.255,54.884,78.113,9.974,2.122,69.316,24.576,24.983,13.347,190.878,194.373,13.024,2.569,60.314,16.944,77.258,16.051,135.492,123.664,99.961,16.023,18.019,193.152,121.168,15.019,29.287,0.416,81.302,7.948,0.14,10.711,0.085,0.764,0.337,Daily Generation Report_2025.05.21.xlsx,
21-05-2025 2000H,33.98,5.016,0.874,0.897,17.66,2.275,12.678,192.89,18.015,193.419,25.173,39.072,14.534,199.839,24.502,35.818,14.06,196.924,22.083,32.995,14.369,196.523,21.858,38.07,14.179,197.243,195.036,13.258,54.997,78.112,9.972,2.119,69.26,24.597,24.986,13.351,190.909,194.384,13.027,2.597,60.448,16.871,77.319,16.385,137.029,124.323,99.962,16.356,18.015,193.419,121.925,15.015,30.052,0.42,81.275,7.699,0.137,10.41,0.085,0.765,0.338,Daily Generation Report_2025.05.21.xlsx,
21-05-2025 2100H,33.92,5.399,0.878,0.906,18.031,2.286,12.677,192.885,18.018,193.431,25.238,39.074,14.541,199.859,24.555,35.818,14.066,196.912,22.2,32.994,14.372,196.568,21.876,38.07,14.185,197.266,195.033,13.258,54.997,78.11,9.971,2.117,69.223,24.611,24.986,13.352,190.928,194.377,13.026,2.598,60.732,16.819,77.551,16.42,136.335,124.992,99.962,16.392,18.018,193.431,121.699,15.018,29.527,0.42,81.358,8.616,0.133,10.574,0.085,0.763,0.338,Daily Generation Report_2025.05.21.xlsx,
21-05-2025 2200H,33.832,5.855,0.885,0.912,18.253,2.316,12.677,192.884,18.012,193.427,25.17,39.073,14.534,199.832,24.465,35.817,14.06,196.907,22.256,32.993,14.366,196.557,21.875,38.07,14.179,197.263,195.024,13.255,54.84,78.11,9.972,2.116,69.205,24.623,24.983,13.351,190.933,194.373,13.025,2.584,61.143,17.208,78.351,16.416,136.271,124.696,99.962,16.388,18.012,193.427,121.861,15.012,29.494,0.418,81.485,8.784,0.13,10.333,0.085,0.761,0.337,Daily Generation Report_2025.05.21.xlsx,
21-05-2025 2300H,33.928,6.285,0.885,0.908,18.093,2.313,12.681,192.899,18.022,193.45,25.08,39.073,14.535,199.833,24.556,35.817,14.064,196.89,22.203,32.992,14.365,196.556,21.875,38.069,14.182,197.281,195.045,13.261,54.943,78.112,9.973,2.115,69.19,24.628,24.972,13.355,190.937,194.391,13.031,2.593,61.49,16.989,78.479,16.434,136.206,124.918,99.963,16.406,18.022,193.45,121.761,15.022,29.372,0.415,81.459,8.167,0.13,10.541,0.085,0.763,0.335,Daily Generation Report_2025.05.21.xlsx,
22-05-2025 0000H,33.31,6.23,0.887,0.907,18.258,2.394,12.698,192.941,17.996,193.421,25.173,39.07,14.519,199.769,24.48,35.817,14.052,196.873,22.129,32.99,14.352,196.502,21.868,38.066,14.178,197.228,194.991,13.251,53.677,78.112,9.975,2.113,69.175,24.634,25.003,13.368,190.949,194.408,13.039,2.625,60.566,19.181,79.747,16.412,136.17,123.543,99.96,16.384,17.996,193.421,120.58,14.995,29.369,0.415,81.058,14.528,0.132,12.034,0.085,0.765,0.333,Daily Generation Report_2025.05.21.xlsx,
22-05-2025 0100H,34.076,5.821,0.892,0.918,18.239,2.293,12.68,192.889,18.039,193.444,25.243,39.069,14.567,199.927,24.608,35.817,14.095,197.011,22.174,32.991,14.388,196.654,21.899,38.77,14.222,197.496,195.066,13.27,55.397,78.111,9.97,2.11,69.15,24.644,24.991,13.359,190.944,194.389,13.032,2.57,62.038,16.102,78.14,16.448,136.495,124.712,99.961,16.419,18.039,193.444,121.523,15.039,29.441,0.415,81.251,9.201,0.13,11.269,0.085,0.761,0.335,Daily Generation Report_2025.05.22.xlsx,
22-05-2025 0200H,34.171,5.38,0.898,0.925,18.449,2.289,12.667,192.846,18.036,193.42,25.202,39.067,14.563,199.921,24.687,35.817,14.098,196.986,22.241,32.991,14.387,196.668,21.902,39.097,14.227,197.504,195.046,13.264,55.548,78.11,9.969,2.11,69.142,24.647,24.987,13.348,190.914,194.351,13.021,2.603,62.455,15.749,78.204,16.447,136.375,124.593,99.96,16.419,18.036,193.42,121.561,15.036,29.425,0.416,81.222,9.462,0.131,11.583,0.085,0.762,0.334,Daily Generation Report_2025.05.22.xlsx,
22-05-2025 0300H,34.174,5.154,0.902,0.931,18.637,2.293,12.659,192.818,18.025,193.41,25.085,39.067,14.544,199.859,24.579,35.817,14.081,196.953,22.264,32.991,14.367,196.618,21.708,39.096,14.205,197.391,195.023,13.256,55.484,78.109,9.968,2.109,69.143,24.653,24.994,13.341,190.898,194.324,13.012,2.644,62.4,15.975,78.374,16.441,136.208,124.574,99.96,16.412,18.025,193.41,121.584,15.026,29.354,0.418,81.228,8.674,0.129,11.386,0.085,0.761,0.335,Daily Generation Report_2025.05.22.xlsx,
22-05-2025 0400H,34.189,6.262,0.904,0.932,18.666,2.288,12.662,192.828,18.034,193.408,25.13,39.065,14.555,199.885,24.705,35.817,14.089,196.96,22.231,32.991,14.374,196.63,21.601,39.097,14.208,197.408,195.04,13.262,55.592,78.109,9.968,2.109,69.146,24.661,24.997,13.346,190.91,194.336,13.016,2.618,62.393,15.83,78.224,16.452,136.17,124.79,99.961,16.424,18.034,193.408,121.558,15.034,29.313,0.415,81.283,8.366,0.127,11.623,0.085,0.753,0.337,Daily Generation Report_2025.05.22.xlsx,
22-05-2025 0500H,34.271,6.076,0.894,0.924,18.594,2.276,12.662,192.828,18.037,193.39,25.243,39.065,14.565,199.915,24.781,35.817,14.095,196.957,22.202,32.99,14.376,196.642,21.624,39.097,14.213,197.434,195.043,13.264,55.657,78.109,9.969,2.109,69.151,24.668,24.997,13.347,190.911,194.336,13.017,2.62,62.439,15.545,77.983,16.457,136.224,124.713,99.961,16.428,18.037,193.39,121.46,15.037,29.314,0.413,81.268,8.478,0.125,11.909,0.085,0.748,0.338,Daily Generation Report_2025.05.22.xlsx,
22-05-2025 0600H,34.468,4.882,0.863,0.884,18.274,2.272,12.654,192.804,18.018,193.374,25.188,39.064,14.544,199.866,24.626,35.811,14.078,196.961,22.22,32.994,14.357,196.618,21.618,39.093,14.201,197.407,195.004,13.25,55.234,78.109,9.97,2.097,69.189,24.674,24.997,13.339,190.915,194.305,13.008,2.64,62.416,15.893,78.309,16.44,136.341,124.482,99.962,16.412,18.018,193.374,121.167,15.018,29.285,0.422,80.921,9.01,0.122,11.48,0.086,0.746,0.34,Daily Generation Report_2025.05.22.xlsx,
22-05-2025 0700H,34.644,5.263,0.842,0.856,18.701,2.246,12.665,192.841,18.023,193.431,25.053,39.071,14.551,199.875,24.7,35.804,14.089,197.028,22.259,33.001,14.389,196.699,21.59,39.101,14.216,197.478,195.038,13.262,53.993,78.111,9.975,2.084,69.406,24.706,24.97,13.36,191.082,194.329,13.018,2.604,61.963,15.848,77.811,16.441,137.084,124.243,99.971,16.415,18.023,193.431,120.867,15.023,29.403,0.433,80.194,8.759,0.116,11.511,0.089,0.736,0.345,Daily Generation Report_2025.05.22.xlsx,
22-05-2025 0800H,34.885,6.933,0.856,0.875,19.787,2.198,12.664,192.84,18.039,193.49,24.887,40.036,14.629,200.037,24.732,35.821,14.135,197.144,22.28,33.018,14.467,196.859,21.563,39.251,14.26,197.637,195.104,13.286,53.69,78.118,9.977,2.109,69.807,24.742,26.517,13.376,191.25,194.332,13.02,2.655,62.113,14.557,76.67,16.478,138.025,124.019,99.98,16.454,18.039,193.49,120.969,15.039,29.778,0.416,79.8,8.29,0.114,12.354,0.092,0.717,0.344,Daily Generation Report_2025.05.22.xlsx,
22-05-2025 0900H,35.563,8.13,0.92,0.957,20.227,2.099,12.931,193.727,18.328,193.58,24.677,41.549,15.054,201.238,23.891,38.48,14.597,198.461,22.62,33.832,14.898,198.175,21.839,37.52,14.642,198.909,196.125,13.61,55.46,78.125,9.975,2.157,70.174,24.667,33.457,13.672,192.053,195.277,13.303,3.541,63.457,11.187,74.644,16.766,139.801,124.067,99.983,16.742,18.328,193.58,122.603,15.328,31.443,0.394,80.602,11.463,0.114,14.974,0.092,0.672,1.535,Daily Generation Report_2025.05.22.xlsx,
22-05-2025 1000H,36.434,7.938,0.975,1.028,20.661,1.962,13.357,195.181,18.716,194.421,24.278,43.221,15.586,202.812,24.066,41.578,15.219,200.294,22.769,33.834,15.42,199.85,21.931,34.871,15.137,200.642,197.67,14.092,57.189,78.129,9.976,2.168,70.427,24.372,42.93,14.151,193.392,196.819,13.754,4.211,64.194,7.307,71.501,17.093,140.733,125.844,99.982,17.069,18.716,194.421,124.359,15.727,32.703,0.358,81.767,9.966,0.113,22.081,0.092,0.532,4.352,Daily Generation Report_2025.05.22.xlsx,
22-05-2025 1100H,37.227,6.762,0.964,0.999,20.676,1.89,13.574,195.936,18.885,195.619,23.75,44.736,15.823,203.519,25.833,42.033,15.501,201.23,22.016,33.034,15.613,200.417,21.73,34.598,15.352,201.39,198.458,14.329,58.09,78.135,9.978,2.171,70.678,23.891,47.566,14.386,194.149,197.577,13.978,4.08,64.875,5.5,70.374,17.261,140.587,127.736,99.983,17.237,18.885,195.619,124.636,15.901,23.07,15.717,81.663,4.351,0.113,27.629,0.092,0.41,6.814,Daily Generation Report_2025.05.22.xlsx,
22-05-2025 1200H,37.711,5.813,0.937,0.954,20.021,1.861,13.658,196.185,18.964,196.202,23.507,45.138,15.923,203.772,26.469,42.031,15.61,201.61,21.654,33.032,15.7,200.503,21.891,35.104,15.447,201.563,198.726,14.416,58.565,77.547,9.979,2.204,70.959,23.485,48.087,14.443,194.357,197.77,14.052,4.133,65.032,5.15,70.182,17.365,141.272,127.503,99.984,17.341,18.964,196.202,124.433,15.974,7.374,35.574,80.613,3.179,0.114,28.513,0.091,0.405,7.768,Daily Generation Report_2025.05.22.xlsx,
22-05-2025 1300H,37.934,6.399,0.915,0.93,19.399,1.855,13.622,196.066,18.925,196.164,23.59,44.475,15.871,203.676,25.825,41.35,15.555,201.469,22.03,33.036,15.65,200.346,22.215,35.097,15.421,201.443,198.607,14.378,58.561,72.889,9.977,2.203,71.125,23.286,48.091,14.388,194.239,197.651,14.014,4.385,65.083,5.291,70.375,17.367,141.455,126.987,99.98,17.34,18.925,196.164,123.903,15.929,1.181,39.917,79.665,3.466,0.112,29.37,0.089,0.44,6.429,Daily Generation Report_2025.05.22.xlsx,
22-05-2025 1400H,38.03,6.962,0.896,0.909,18.82,1.862,13.529,195.796,18.817,195.777,23.835,42.868,15.719,203.319,25.098,40.244,15.419,201.102,22.335,33.04,15.518,200.081,22.466,35.088,15.318,201.206,198.31,14.275,58.126,65.76,9.973,2.187,71.204,23.196,47.728,14.288,193.995,197.401,13.924,4.636,65.147,5.656,70.803,17.316,141.207,126.621,99.975,17.287,18.817,195.777,123.217,15.817,1.209,39.704,78.981,4.118,0.111,28.989,0.087,0.467,3.728,Daily Generation Report_2025.05.22.xlsx,
22-05-2025 1500H,37.848,6.592,0.88,0.893,18.605,1.873,13.342,195.204,18.615,195.323,24.043,41.11,15.478,202.621,24.375,39.428,15.18,200.395,22.468,33.041,15.299,199.479,22.574,35.086,15.102,200.621,197.698,14.074,57.494,61.601,9.969,2.191,71.317,23.148,43.91,14.109,193.511,196.83,13.74,4.324,64.658,6.23,70.888,17.147,140.592,125.98,99.975,17.119,18.615,195.323,122.478,15.616,1.211,39.299,78.506,4.151,0.111,28.17,0.087,0.469,1.971,Daily Generation Report_2025.05.22.xlsx,
22-05-2025 1600H,37.667,6.06,0.872,0.888,18.854,1.902,13.207,194.717,18.471,194.83,24.21,40.191,15.323,202.142,23.761,39.041,15.012,199.831,22.357,33.477,15.152,199.057,22.535,35.337,14.956,200.124,197.214,13.932,57.199,61.041,9.966,2.194,71.465,23.103,40.278,13.978,193.088,196.347,13.604,3.762,64.765,6.887,71.652,17.01,140.355,125.222,99.976,16.982,18.471,194.83,122.053,15.471,1.211,39.229,78.333,3.853,0.111,27.095,0.087,2.262,1.377,Daily Generation Report_2025.05.22.xlsx,
22-05-2025 1700H,31.744,5.567,0.842,0.864,19.162,2.083,13.22,194.882,18.242,194.31,25.102,36.254,15.173,201.692,24.21,35.081,14.871,199.448,22.564,33.815,15.076,199.073,22.564,35.459,14.864,199.465,197.084,13.884,54.913,62.115,9.968,2.2,71.6,23.073,39.161,13.956,192.938,196.341,13.591,3.833,59.856,6.276,66.131,15.922,129.095,125.038,99.976,15.897,18.242,194.31,128.714,15.302,1.218,40.169,79.264,5.323,0.115,23.481,0.087,14.576,7.629,Daily Generation Report_2025.05.22.xlsx,
22-05-2025 1800H,22.292,2.584,0.75,0.786,19.045,2.685,13.217,194.963,17.459,184.159,26.797,26.67,14.683,200.231,26.6,25.337,14.435,198.422,22.661,33.148,14.731,198.307,22.852,33.698,14.512,198.412,196.688,13.743,49.294,62.476,9.972,2.194,71.65,23.25,34.08,13.868,192.718,196.228,13.54,4.941,48.82,11.038,59.858,13.101,109.712,129.791,74.737,12.989,17.459,184.159,138.389,14.6,1.135,35.052,76.713,3.487,0.122,10.869,0.086,25.71,9.096,Daily Generation Report_2025.05.22.xlsx,
